Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"658048.6","Measles virus genotype B3 MVi/Saravan.IRN/8.15/5[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Saravan.IRN/8.15/5[B3]",,,,,,,,,,,,,,,,,,,,,"2015-04-20T00:00:00Z",,,,,,,"KR091556",,,,,,,,1,450,54,1,450,,,,1,,,,,,"urine",,"2015-02",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:17:27.100Z","2021-01-11T12:17:27.100Z"
"658048.632","Measles virus genotype B3 MVi/Qeshm.IRN/21.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Qeshm.IRN/21.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818817",,,,,,,,1,450,54.444443,1,450,,,,1,,,,,,"urine",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:19.462Z","2021-01-11T15:02:19.462Z"
"658048.634","Measles virus genotype B3 MVi/Kahnuj.IRN/22.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Kahnuj.IRN/22.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818818",,,,,,,,1,450,54.666668,1,450,,,,1,,,,,,"throat swab",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:20.271Z","2021-01-11T15:02:20.271Z"
"658048.636","Measles virus genotype B3 MVi/Karaj.IRN/23.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Karaj.IRN/23.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818820",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:19.624Z","2021-01-11T15:02:19.624Z"
"658048.637","Measles virus genotype B3 MVi/Iranshahr.IRN/22.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Iranshahr.IRN/22.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818819",,,,,,,,1,450,54,1,450,,,,1,,,,,,"urine",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:21.197Z","2021-01-11T15:02:21.197Z"
"658048.641","Measles virus genotype B3 MVi/Fiuj.IRN/25.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Fiuj.IRN/25.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818825",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"urine",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:21.519Z","2021-01-11T15:02:21.519Z"
"658048.642","Measles virus genotype B3 MVi/Minab.IRN/24.15/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Minab.IRN/24.15/4[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818824",,,,,,,,1,450,54.666668,1,450,,,,1,,,,,,"throat swab",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:22.478Z","2021-01-11T15:02:22.478Z"
"658048.643","Measles virus genotype B3 MVi/Sharood.IRN/26.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Sharood.IRN/26.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818826",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:22.951Z","2021-01-11T15:02:22.951Z"
"658048.644","Measles virus genotype B3 MVi/Mashhad.IRN/26.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Mashhad.IRN/26.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818827",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:22.292Z","2021-01-11T15:02:22.292Z"
"658048.645","Measles virus genotype B3 MVi/Minab.IRN/26.15/3[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Minab.IRN/26.15/3[B3]",,,,,,,,,,,,,,,,,,,,,"2015-10-23T00:00:00Z",,,,,,,"KT818828",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T15:02:24.268Z","2021-01-11T15:02:24.268Z"
"658048.7","Measles virus genotype B3 MVi/Saravan.IRN/8.15/7[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Saravan.IRN/8.15/7[B3]",,,,,,,,,,,,,,,,,,,,,"2015-04-20T00:00:00Z",,,,,,,"KR091558",,,,,,,,1,450,54.444443,1,450,,,,1,,,,,,"throat swab",,"2015-02",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:17:28.125Z","2021-01-11T12:17:28.125Z"
"658048.704","Measles virus genotype B3 MVi/Mirjave.IRN/21.15/3[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Mirjave.IRN/21.15/3[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053773",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:03:46.999Z","2021-01-11T16:03:46.999Z"
"658048.709","Measles virus genotype B3 MVi/Mashhad.IRN/26.15/5[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Mashhad.IRN/26.15/5[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053778",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"throat swab",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:29:49.510Z","2021-01-11T16:29:49.510Z"
"658048.710","Measles virus genotype B3 MVi/Manujan.IRN/26.15/6[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Manujan.IRN/26.15/6[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053779",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"throat swab",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:29:49.682Z","2021-01-11T16:29:49.682Z"
"658048.711","Measles virus genotype B3 Mvi/Kashan.IRN/27.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Kashan.IRN/27.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053780",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"urine",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:29:49.940Z","2021-01-11T16:29:49.940Z"
"658048.713","Measles virus genotype B3 MVi/Yazd.IRN/27.15/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Yazd.IRN/27.15/4[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053782",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab and urine",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:31:50.890Z","2021-01-11T16:31:50.890Z"
"658048.714","Measles virus genotype B3 MVi/Minab.IRN/28.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Minab.IRN/28.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053785",,,,,,,,1,450,54.666668,1,450,,,,1,,,,,,"urine",,"2015-07",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:31:51.130Z","2021-01-11T16:31:51.130Z"
"658048.716","Measles virus genotype B3 MVi/Bushehr.IRN/27.15/5[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bushehr.IRN/27.15/5[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053783",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"urine",,"2015-06",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:31:51.653Z","2021-01-11T16:31:51.653Z"
"658048.717","Measles virus genotype B3 MVi/Minab.IRN/28.15/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Minab.IRN/28.15/4[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053787",,,,,,,,1,450,54.666668,1,450,,,,1,,,,,,"urine",,"2015-07",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:31:52.234Z","2021-01-11T16:31:52.234Z"
"658048.721","Measles virus genotype B3 MVi/Bandarabbas.IRN/29.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bandarabbas.IRN/29.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053789",,,,,,,,1,450,54.666668,1,450,,,,1,,,,,,"throat swab and urine",,"2015-07",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:33:53.551Z","2021-01-11T16:33:53.551Z"
"658048.722","Measles virus genotype B3 MVs/Mashhad.IRN/32.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVs/Mashhad.IRN/32.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053791",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab",,"2015-08",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:33:54.040Z","2021-01-11T16:33:54.040Z"
"658048.723","Measles virus genotype B3 MVs/Yazd.IRN/33.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVs/Yazd.IRN/33.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053793",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2015-08",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:33:55.021Z","2021-01-11T16:33:55.021Z"
"658048.725","Measles virus genotype B3 MVs/Minab.IRN/34.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVs/Minab.IRN/34.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053794",,,,,,,,1,450,54.666668,1,450,,,,1,,,,,,"throat swab",,"2015-08",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:33:55.183Z","2021-01-11T16:33:55.183Z"
"658048.726","Measles virus genotype B3 MVs/Saravan.IRN/32.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVs/Saravan.IRN/32.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-04T00:00:00Z",,,,,,,"KU053792",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab",,"2015-08",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:33:54.959Z","2021-01-11T16:33:54.959Z"
"658048.740","Measles virus genotype B3 MVi/Jiroft.IRN/21.15/5[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Jiroft.IRN/21.15/5[B3]",,,,,,,,,,,,,,,,,,,,,"2015-11-28T00:00:00Z",,,,,,,"KU176117",,,,,,,,1,450,54.444443,1,450,,,,1,,,,,,"throat swab",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:38:01.981Z","2021-01-11T16:38:01.981Z"
"658048.755","Measles virus genotype B3 MVi/Gorgan.IRN/44.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Gorgan.IRN/44.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2015-11-28T00:00:00Z",,,,,,,"KU176124",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"throat swab and urine",,"2015-10",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T16:40:04.505Z","2021-01-11T16:40:04.505Z"
"658048.765","Measles virus genotype B3 MVi/Birjand.IRN/29.12/3[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Birjand.IRN/29.12/3[B3]",,,,,,,,,,,,,,,,,,,,,"2013-12-01T00:00:00Z",,,,,,,"KC139050",,,"Sanger dideoxy sequencing",,,,,1,450,54.22222,1,450,,,,1,,,,,,"urine",,"2012-07",2012,,"Iran","Asia","Iran",,"Vero/hSLAM",,,,,,"Vero/hSLAM",,,,,"2021-01-11T16:54:22.970Z","2021-01-11T16:54:22.970Z"
